Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.13,0,1.3557034793254700729765542640,1.35570347932547,1.35570347932547,1.35570347932547,1.35570347932547,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,9195549
0.14,0,1.3424992602782016399257631203,1.3424992602782,1.3424992602782,1.3424992602782,1.3424992602782,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,9902899
0.15,0,1.3304856853943106908094695673,1.33048568539431,1.33048568539431,1.33048568539431,1.33048568539431,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,10610250
0.16,0,1.3194943399684167887151657491,1.31949433996842,1.31949433996842,1.31949433996842,1.31949433996842,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,11317600
0.17,0,1.3093902659240530783734120875,1.30939026592405,1.30939026592405,1.30939026592405,1.30939026592405,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,12024950
0.18,0,1.3000637244281950475433474361,1.3000637244282,1.3000637244282,1.3000637244282,1.3000637244282,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,12732300
0.19,0,1.2914238372242403371932996626,1.29142383722424,1.29142383722424,1.29142383722424,1.29142383722424,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,13439650
0.20,0,1.2833958813357024694066777610,1.2833958813357,1.2833958813357,1.2833958813357,1.2833958813357,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,14147000
0.21,0,1.2759161985236869675366122523,1.27591619852369,1.27591619852369,1.27591619852369,1.27591619852369,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,14854350
0.22,0,1.2689314589755474135170066059,1.26893145897555,1.26893145897555,1.26893145897555,1.26893145897555,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,15561700
0.23,0,1.2623958690922421794463496855,1.26239586909224,1.26239586909224,1.26239586909224,1.26239586909224,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,16269050
0.24,0,1.2562703096696534868899902703,1.25627030966965,1.25627030966965,1.25627030966965,1.25627030966965,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,16976400
0.25,0,1.2505207585609852363702327789,1.25052075856099,1.25052075856099,1.25052075856099,1.25052075856099,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,17683750
0.26,0,1.2459882714535329623178477582,1.24598827145353,1.24598827145353,1.24598827145353,1.24598827145353,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,18391100
0.27,0,1.2436276133378411223947082682,1.24362761333784,1.24362761333784,1.24362761333784,1.24362761333784,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,19098450
0.28,0,1.2422484687707371158195452235,1.24224846877074,1.24224846877074,1.24224846877074,1.24224846877074,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,19805800
0.29,0,1.2410290521140904871947288218,1.24102905211409,1.24102905211409,1.24102905211409,1.24102905211409,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,20513150
0.30,0,1.2399611688933374143226739919,1.23996116889334,1.23996116889334,1.23996116889334,1.23996116889334,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,21220500
0.31,0,1.2390372518202857980743598858,1.23903725182029,1.23903725182029,1.23903725182029,1.23903725182029,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,21927850
0.32,0,1.2388339693202516810643157619,1.23883396932025,1.23883396932025,1.23883396932025,1.23883396932025,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,22635200
0.33,0,1.2403907981653069134207013285,1.24039079816531,1.24039079816531,1.24039079816531,1.24039079816531,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,23342550
0.34,0,1.2419895949803559279951665141,1.24198959498036,1.24198959498036,1.24198959498036,1.24198959498036,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,24049900
0.35,0,1.2436314315179547399419346790,1.24363143151795,1.24363143151795,1.24363143151795,1.24363143151795,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,24757250
0.36,0,1.2453175526288828113423058352,1.24531755262888,1.24531755262888,1.24531755262888,1.24531755262888,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,25464600
0.37,0,1.2470494444569526193101344320,1.24704944445695,1.24704944445695,1.24704944445695,1.24704944445695,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,26171950
0.38,0,1.2488287812298368380581960479,1.24882878122984,1.24882878122984,1.24882878122984,1.24882878122984,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,26879300
0.39,0,1.2506569517403736084728792292,1.25065695174037,1.25065695174037,1.25065695174037,1.25065695174037,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,27586650
0.40,0,1.2525357518849942626082603532,1.25253575188499,1.25253575188499,1.25253575188499,1.25253575188499,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,28294000
0.41,0,1.2544671121883213542235130502,1.25446711218832,1.25446711218832,1.25446711218832,1.25446711218832,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,29001350
0.42,0,1.2564528481982008402781790723,1.2564528481982,1.2564528481982,1.2564528481982,1.2564528481982,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,29708700
0.43,0,1.2584951094771119806723232740,1.25849510947711,1.25849510947711,1.25849510947711,1.25849510947711,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,30416050
0.44,0,1.2605960142211912483761728660,1.26059601422119,1.26059601422119,1.26059601422119,1.26059601422119,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,31123400
0.45,0,1.2627581197184361033817338021,1.26275811971844,1.26275811971844,1.26275811971844,1.26275811971844,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,31830750
0.46,0,1.2649835998385483681367199421,1.26498359983855,1.26498359983855,1.26498359983855,1.26498359983855,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,32538100
0.47,0,1.2672754485230689043639217034,1.26727544852307,1.26727544852307,1.26727544852307,1.26727544852307,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,33245450
0.48,0,1.2696364813724782572328416348,1.26963648137248,1.26963648137248,1.26963648137248,1.26963648137248,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,33952800
0.49,0,1.2720697139957856971520842154,1.27206971399579,1.27206971399579,1.27206971399579,1.27206971399579,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,34660150
0.50,0,1.2745786110019397453410401775,1.27457861100194,1.27457861100194,1.27457861100194,1.27457861100194,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,35367500
0.51,0,1.2771664586586254398343303245,1.27716645865863,1.27716645865863,1.27716645865863,1.27716645865863,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,36074840
0.52,0,1.2798372849553686569474982375,1.27983728495537,1.27983728495537,1.27983728495537,1.27983728495537,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,36782200
0.53,0,1.2825953178899621404259190759,1.28259531788996,1.28259531788996,1.28259531788996,1.28259531788996,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,37489540
0.54,0,1.2854446803910132011999005710,1.28544468039101,1.28544468039101,1.28544468039101,1.28544468039101,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,38196900
0.55,0,1.2883904514811579367316942648,1.28839045148116,1.28839045148116,1.28839045148116,1.28839045148116,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,38904250
0.56,0,1.2914377788158808590956186020,1.29143777881588,1.29143777881588,1.29143777881588,1.29143777881588,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,39611600
0.57,0,1.2945920317090121445012329629,1.29459203170901,1.29459203170901,1.29459203170901,1.29459203170901,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,40318940
0.58,0,1.2978596015625408351622117036,1.29785960156254,1.29785960156254,1.29785960156254,1.29785960156254,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,41026300
0.59,0,1.3012469577061177669790714221,1.30124695770612,1.30124695770612,1.30124695770612,1.30124695770612,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,41733640
0.60,0,1.3047613818325459853823922713,1.30476138183255,1.30476138183255,1.30476138183255,1.30476138183255,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,42441000
0.61,0,1.3099629135890855682984995529,1.30996291358909,1.30996291358909,1.30996291358909,1.30996291358909,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,43148350
0.62,0,1.3152510951377950442966489622,1.3152510951378,1.3152510951378,1.3152510951378,1.3152510951378,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,43855700
0.63,0,1.3206911642931759633796756604,1.32069116429318,1.32069116429318,1.32069116429318,1.32069116429318,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,44563040
0.64,0,1.3262933027787020472885302039,1.3262933027787,1.3262933027787,1.3262933027787,1.3262933027787,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,45270400
0.65,0,1.3320687506118493308353918159,1.33206875061185,1.33206875061185,1.33206875061185,1.33206875061185,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,45977740
0.66,0,1.3380303626198089595547028948,1.33803036261981,1.33803036261981,1.33803036261981,1.33803036261981,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,46685100
0.67,0,1.3441918108235590414019681840,1.34419181082356,1.34419181082356,1.34419181082356,1.34419181082356,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,47392450
0.68,0,1.3505685403401598187250374660,1.35056854034016,1.35056854034016,1.35056854034016,1.35056854034016,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,48099800
0.69,0,1.3571776839386255496633287295,1.35717768393863,1.35717768393863,1.35717768393863,1.35717768393863,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,48807140
0.70,0,1.3640380136618036610553056950,1.3640380136618,1.3640380136618,1.3640380136618,1.3640380136618,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,49514500
0.71,0,1.3648795843733383814550674304,1.36487958437334,1.36487958437334,1.36487958437334,1.36487958437334,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,50221840
0.72,0,1.3653336021360582657821160701,1.36533360213606,1.36533360213606,1.36533360213606,1.36533360213606,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,50929200
0.73,0,1.3657868291057648539719773954,1.36578682910577,1.36578682910577,1.36578682910577,1.36578682910577,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,51636550
0.74,0,1.3662390810842527641384628827,1.36623908108425,1.36623908108425,1.36623908108425,1.36623908108425,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,52343900
0.75,0,1.3666902935135754609231922986,1.36669029351358,1.36669029351358,1.36669029351358,1.36669029351358,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,53051240
0.76,0,1.3671405605590602132980632610,1.36714056055906,1.36714056055906,1.36714056055906,1.36714056055906,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,53758590
0.77,0,1.3675898810403890892086408353,1.36758988104039,1.36758988104039,1.36758988104039,1.36758988104039,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,54465940
0.78,0,1.3680383537840511885846248861,1.36803835378405,1.36803835378405,1.36803835378405,1.36803835378405,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,55173290
0.79,0,1.3684858012906781199705441027,1.36848580129068,1.36848580129068,1.36848580129068,1.36848580129068,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,55880640
0.80,0,1.3689322987328289644291658510,1.36893229873283,1.36893229873283,1.36893229873283,1.36893229873283,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,56588000
0.81,0,1.3847331449571023677364518010,1.3847331449571,1.3847331449571,1.3847331449571,1.3847331449571,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,57295340
0.82,0,1.4005332088451099319301072717,1.40053320884511,1.40053320884511,1.40053320884511,1.40053320884511,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,58002690
0.83,0,1.4163321728671816032424927393,1.41633217286718,1.41633217286718,1.41633217286718,1.41633217286718,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,58710040
0.84,0,1.4321303286116152963587869635,1.43213032861162,1.43213032861162,1.43213032861162,1.43213032861162,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,59417390
0.85,0,1.4479275522575003396689335096,1.4479275522575,1.4479275522575,1.4479275522575,1.4479275522575,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,60124740
0.86,0,1.4637238190165674746911419484,1.46372381901657,1.46372381901657,1.46372381901657,1.46372381901657,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,60832100
0.87,0,1.4795191277743072596232745345,1.47951912777431,1.47951912777431,1.47951912777431,1.47951912777431,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,61539440
0.88,0,1.4953136474509243162335176486,1.49531364745092,1.49531364745092,1.49531364745092,1.49531364745092,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,62246790
0.89,0,1.5111071069160750100536567059,1.51110710691608,1.51110710691608,1.51110710691608,1.51110710691608,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,62954140
0.90,0,1.5268997050740463900100961579,1.52689970507405,1.52689970507405,1.52689970507405,1.52689970507405,0,0,0,0,45.03774083166927788750195572,91.54756364715839670641990884,89.35162234054764621126690172,63661490
0.91,0,1.53728262306855,1.53728262306855,1.53728262306855,1.53728262306855,1.53728262306855,0,0,0,0,45.284932552733,91.871599568633,89.6622807600415,64368840
0.92,0,1.56843137705206,1.56843137705206,1.56843137705206,1.56843137705206,1.56843137705206,0,0,0,0,45.5321242737967,92.1956354901076,89.9729391795354,65076200
0.93,0,1.59559028996032,1.59559028996033,1.59559028996033,1.59559028996033,1.59559028996033,0,0,0,0,45.7793159948604,92.5196714115822,90.2835975990292,65783540
0.94,0,1.60318498480159,1.6031849848016,1.6031849848016,1.6031849848016,1.6031849848016,0,0,0,0,46.0265077159241,92.8437073330567,90.5942560185231,66490890
0.95,0,1.61077967964285,1.61077967964286,1.61077967964286,1.61077967964286,1.61077967964286,0,0,0,0,46.2736994369878,93.1677432545313,90.9049144380169,67198240
0.96,0,1.61837437448412,1.61837437448412,1.61837437448412,1.61837437448412,1.61837437448412,0,0,0,0,46.5208911580515,93.4917791760059,91.2155728575108,67905590
0.97,0,1.62596906932538,1.62596906932539,1.62596906932539,1.62596906932539,1.62596906932539,0,0,0,0,46.7680828791152,93.8158150974805,91.5262312770046,68612940
0.98,0,1.63356376416665,1.63356376416665,1.63356376416665,1.63356376416665,1.63356376416665,0,0,0,0,47.0152746001789,94.1398510189551,91.8368896964985,69320300
0.99,0,1.64115845900791,1.64115845900792,1.64115845900792,1.64115845900792,1.64115845900792,0,0,0,0,47.2624663212426,94.4638869404297,92.1475481159924,70027640
1.00,0,1.64875315384918,1.64875315384918,1.64875315384918,1.64875315384918,1.64875315384918,0,0,0,0,47.5096580423063,94.7879228619042,92.4582065354862,70734990
1.01,0,1.65634784869044,1.65634784869044,1.65634784869044,1.65634784869044,1.65634784869044,0,0,0,0,47.75684976337,95.1119587833788,92.7688649549801,71442340
1.02,0,1.66394254353171,1.66394254353171,1.66394254353171,1.66394254353171,1.66394254353171,0,0,0,0,48.0040414844338,95.4359947048534,93.079523374474,72149690
1.03,0,1.67153723837297,1.67153723837297,1.67153723837297,1.67153723837297,1.67153723837297,0,0,0,0,48.2512332054975,95.760030626328,93.3901817939678,72857040
1.04,0,1.67913193321424,1.67913193321424,1.67913193321424,1.67913193321424,1.67913193321424,0,0,0,0,48.4984249265612,96.0840665478026,93.7008402134617,73564390
1.05,0,1.6867266280555011909706114340,1.6867266280555,1.6867266280555,1.6867266280555,1.6867266280555,0,0.000000,0.000000,0,48.74561664762486788750195572,96.40810246927720631177192255,94.01149863295555097815343281,74271740
1.06,0,1.7093287241531656496836671889,1.70932872415317,1.70932872415317,1.70932872415317,1.70932872415317,0,0.000000,0.000000,0,49.065482937279525887501955719,96.45285327979513218641721454,94.06850999603385832522847391,74979090
1.07,0,1.7359624523346847496494560054,1.73596245233468,1.73596245233468,1.73596245233468,1.73596245233468,0,0.000000,0.000000,0,48.95195801428670088750195572,96.32075866657760131649082747,93.94083663572061915403210296,75686450
1.08,0,1.7663682006266982692842391325,1.7663682006267,1.7663682006267,1.7663682006267,1.7663682006267,0,0.000000,0.000000,0,48.84554176554160388750195572,96.19617180353845263385097884,93.82047049484742219188136671,76393790
1.09,0,1.8003587976060299817959346773,1.80035879760603,1.80035879760603,1.80035879760603,1.80035879760603,0,0.000000,0.000000,0,48.74491722525488888750195572,96.07765752933208193927732708,93.70601774642628901874755259,77101140
1.10,0,1.8377933486852078676766335049,1.83779334868521,1.83779334868521,1.83779334868521,1.83779334868521,0,0.000000,0.000000,0,48.649089679304534887501955719,95.96415224889055698526848426,93.59644456488308481535259059,77808500
1.11,0,1.8785629576997408838869538556,1.87856295769974,1.87856295769974,1.87856295769974,1.87856295769974,0,0.000000,0.000000,0,48.557343328116572887501955721,95.85489702552826474665856545,93.49101287080641011490406535,78515840
1.12,0,1.9225820925950510234716909570,1.92258209259505,1.92258209259505,1.92258209259505,1.92258209259505,0,0.000000,0.000000,0,48.46907982148113488750195572,95.74925179847253195219639435,93.38910058149494945507136907,79223190
1.13,0,1.9697821691986910018284290852,1.96978216919869,1.96978216919869,1.96978216919869,1.96978216919869,0,0.000000,0.000000,0,48.38387766453384788750195572,95.64674573590130325024340544,93.29025091916684313906660672,79930540
1.14,0,2.0201078626379174872767886245,2.02010786263792,2.02010786263792,2.02010786263792,2.02010786263792,0,0.000000,0.000000,0,48.301350031643797887501955721,95.54698599824773280384284592,93.19408109203215830376724202,80637890
1.15,0,2.0735145025770978138193828437,2.0735145025771,2.0735145025771,2.0735145025771,2.0735145025771,0,0.000000,0.000000,0,48.221215173164976887501955721,95.44961501282815102489172622,93.10024620606010545576799007,81345240
1.16,0,2.1290316654130168158793088621,2.12903166541302,2.12903166541302,2.12903166541302,2.12903166541302,0,0.000000,0.000000,0,48.14321056317084688750195572,95.35445997147517681253176299,93.00857310143932298059649894,82052590
1.17,0,2.1875334388691451623949326074,2.18753343886915,2.18753343886915,2.18753343886915,2.18753343886915,0,0.000000,0.000000,0,48.06712963986004288750195572,95.26126316311766386773460683,92.91881304505044394656164683,82759940
1.18,0,2.2490302764570038405809492595,2.249030276457,2.249030276457,2.249030276457,2.249030276457,0,0.000000,0.000000,0,47.99278902754327088750195572,95.16972857198998396662156649,92.83068320045877101216785079,83467290
1.19,0,2.3135030910658328389807902479,2.31350309106583,2.31350309106583,2.31350309106583,2.31350309106583,0,0.000000,0.000000,0,47.92004361051061288750195572,95.07981443503894487926437604,92.74413742541123849133186569,84174650
1.20,0,2.3809366603104228098673427651,2.38093666031042,2.38093666031042,2.38093666031042,2.38093666031042,0,0.000000,0.000000,0,47.848753940360509887501955721,94.9913559621819303164627621,92.65901632969815899285965146,84881990
1.21,0,2.4513193165324612645441725679,2.45131931653246,2.45131931653246,2.45131931653246,2.45131931653246,0,0.000000,0.000000,0,47.778798087687635887501955721,94.90413299746148313768299735,92.57511036178243752959447017,85589340
1.22,0,2.5246422020566231756331761473,2.52464220205662,2.52464220205662,2.52464220205662,2.52464220205662,0,0.000000,0.000000,0,47.71008497535203788750195572,94.81816108375884058017792964,92.49242905562088369637693682,86296700
1.23,0,2.6008989822392171369611012391,2.60089898223922,2.60089898223922,2.60089898223922,2.60089898223922,0,0.000000,0.000000,0,47.64250456362871488750195572,94.73332079969932345036533553,92.41085649733520052392715697,87004040
1.24,0,2.6800857792754001708056761765,2.6800857792754,2.6800857792754,2.6800857792754,2.6800857792754,0,0.000000,0.000000,0,47.57599936862624488750195572,94.64945608475118516864196092,92.3302455894646837392357262,87711390
1.25,0,2.7622006861010304413517631667,2.76220068610103,2.76220068610103,2.76220068610103,2.76220068610103,0,0.000000,0.000000,0,47.51047353634667888750195572,94.56646788457614742941010678,92.25050001400570268843650014,88418740
1.26,0,2.8472431852793937893333452384,2.84724318527939,2.84724318527939,2.84724318527939,2.84724318527939,0,0.000000,0.000000,0,47.446562228605427887501955721,94.48306973993067343348332901,92.17046400983781078786760222,89126090
1.27,0,2.9352146854065378630534139104,2.93521468540654,2.93521468540654,2.93521468540654,2.93521468540654,0,0.000000,0.000000,0,47.385467917240643887501955721,94.39648418120201978464388686,92.08763499054488308976162255,89833440
1.28,0,3.0261177828218324409851220540,3.02611778282183,3.02611778282183,3.02611778282183,3.02611778282183,0,0.000000,0.000000,0,47.32516158049943988750195572,94.31076214068583225849328672,92.00565028310316512737543443,90540790
1.29,0,3.1199563002267817418643096269,3.11995630022678,3.11995630022678,3.11995630022678,3.11995630022678,0,0.000000,0.000000,0,47.265579618442417887501955719,94.22576890744771483515559734,91.9243823293782494884397211,91248140
1.30,0,3.2167351837879742122820699503,3.21673518378797,3.21673518378797,3.21673518378797,3.21673518378797,0,0.000000,0.000000,0,47.206698679614679887501955721,94.14151892148034484110938391,91.8438430876626298444683345,91955490
1.31,0,3.3164606414986955618031919408,3.3164606414987,3.3164606414987,3.3164606414987,3.3164606414987,0,0.000000,0.000000,0,47.148462599548642887501955719,94.05788224786892862448402161,91.76390983294011397122687482,92662840
1.32,0,3.4191391765420630457227958023,3.41913917654206,3.41913917654206,3.41913917654206,3.41913917654206,0,0.000000,0.000000,0,47.09085361005186788750195572,93.97482831267746348357358766,91.68455334197991071364212988,93370190
1.33,0,3.5063276492915931602989339562,3.50632764929159,3.50632764929159,3.50632764929159,3.50632764929159,0,0.000000,0.000000,0,47.03500228994336188750195572,93.8929673936842052324153161,91.6063908388210884492181876,94077540
1.34,0,3.4643957351965100952035143768,3.46439573519651,3.46439573519651,3.46439573519651,3.46439573519651,0,0.000000,0.000000,0,46.98385284840125188750195572,93.8136008502047890436010039,91.53076418698036571180942409,94784900
1.35,0,3.4240267609882714195396187596,3.42402676098827,3.42402676098827,3.42402676098827,3.42402676098827,0,0.000000,0.000000,0,46.92609986641149788750195572,93.73082700255109513685017908,91.45168542083367096379086461,95492240
1.36,0,3.3851168507223923902480073281,3.38511685072239,3.38511685072239,3.38511685072239,3.38511685072239,0,0.000000,0.000000,0,46.86239661681621388750195572,93.64483756956420965837109653,91.36936429016992160091147221,96199590
1.37,0,3.3475724669930850504914226131,3.34757246699308,3.34757246699308,3.34757246699308,3.34757246699308,0,0.000000,0.000000,0,46.79336389205593788750195572,93.55601449933584915310390438,91.28418407298440926692799478,96906940
1.38,0,3.3113084195225659623351525109,3.31130841952257,3.31130841952257,3.31130841952257,3.31130841952257,0,0.000000,0.000000,0,46.71956332454701888750195572,93.46451276330696370034025231,91.19631590960008296286563764,97614290
1.39,0,3.2762473792364478087336209252,3.27624737923645,3.27624737923645,3.27624737923645,3.27624737923645,0,0.000000,0.000000,0,46.62103201671162188750195572,93.38933970262212625605511317,91.12229510495182709340444818,98321640
