# Simulation 6 (Up to date)
# 3595 data points written for 57 variables.
# Simulation warnings:
#   Listeners modified the flight simulation
#   Body calculations may not be entirely accurate at supersonic speeds.
#   Forward end of airframe is open (radius is > 0):  "Transition"
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (G),Total velocity (ft/s),Total acceleration (G),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (G),Latitude (°),Longitude (°),Gravitational acceleration (G),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (G),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s),Corrective moment coefficient (),Damping moment coefficient (​),damping ratio ()
19.135,3.184e4,1905.459,-6.267,1907.129,6.27,1152.793,0.859,1152.793,0.043,79.795,0.178,28.61,-80.596,0.995,0.042,-2.354e-5,0.008,0.006,820,0,0.037,1.784e-4,30.642,21.5,5.804,1.939,1.544e7,0,42.408,0.503,0.503,0.292,0.108,0.102,0.007,0.041,-4.671e-4,0,0,0,0,7.197e-5,0.008,1.575,12.57,87.345,0.201,7.157,-52.035,252.08,983.484,0.012,0.345,2.589e5,0.994,NaN
19.152,3.187e4,1901.932,-6.242,1903.6,6.249,1154.19,0.86,1154.19,0.043,79.661,0.293,28.61,-80.596,0.995,0.033,-2.203e-5,-0.007,0.005,820,0,0.037,1.784e-4,30.657,21.5,5.814,1.936,1.54e7,0,42.248,0.503,0.503,0.293,0.108,0.102,0.006,0.033,8.781e-5,0,0,0,0,-5.328e-5,0.008,1.575,12.57,87.419,0.627,7.073,-52.101,251.681,983.352,0.018,0.346,2.594e5,0.993,NaN
19.172,3.191e4,1897.97,-6.219,1899.632,6.226,1155.763,0.862,1155.763,0.043,79.448,0.31,28.61,-80.596,0.995,0.038,-2.138e-5,0.004,0.003,820,0,0.037,1.784e-4,30.666,21.5,5.82,1.932,1.534e7,0,42.069,0.504,0.504,0.293,0.108,0.102,0.007,0.038,-6.42e-5,0,0,0,0,1.962e-5,0.008,1.575,12.57,87.446,0.201,7.058,-52.175,251.231,983.204,0.02,0.346,2.6e5,0.992,NaN
19.186,3.193e4,1895.198,-6.205,1896.856,6.211,1156.864,0.864,1156.865,0.043,79.31,0.27,28.61,-80.596,0.995,0.02,-2.263e-5,0.005,0.009,820,0,0.037,1.784e-4,30.682,21.5,5.83,1.93,1.531e7,0,41.943,0.504,0.504,0.294,0.109,0.102,0.003,0.02,3.446e-4,0,0,0,0,2.587e-5,0.008,1.575,12.57,87.406,-0.281,7.047,-52.227,250.917,983.101,0.014,0.346,2.603e5,0.991,NaN
19.207,3.197e4,1891.05,-6.186,1892.706,6.188,1158.513,0.866,1158.513,0.043,79.174,0.182,28.61,-80.596,0.995,0.038,-2.114e-5,-2.71e-4,0.003,820,0,0.037,1.784e-4,30.687,21.5,5.833,1.926,1.526e7,0,41.756,0.505,0.505,0.294,0.109,0.103,0.007,0.039,-3.51e-4,0,0,0,0,-8.154e-8,0.008,1.575,12.57,87.34,-0.308,7.036,-52.305,250.446,982.946,0.021,0.347,2.609e5,0.99,NaN
19.221,3.2e4,1888.117,-6.169,1889.773,6.172,1159.68,0.867,1159.681,0.043,79.098,0.183,28.61,-80.596,0.995,0.036,-2.216e-5,0.006,0.004,820,0,0.037,1.784e-4,30.697,21.5,5.839,1.923,1.522e7,0,41.624,0.506,0.506,0.294,0.109,0.103,0.006,0.037,4.332e-4,0,0,0,0,3.385e-5,0.008,1.575,12.57,87.348,0.124,7.035,-52.361,250.112,982.836,0.015,0.347,2.613e5,0.989,NaN
19.241,3.204e4,1884.243,-6.143,1885.897,6.149,1161.226,0.869,1161.226,0.043,78.953,0.28,28.61,-80.596,0.995,0.026,-2.132e-5,-0.005,0.004,820,0,0.037,1.784e-4,30.712,21.5,5.849,1.919,1.517e7,0,41.45,0.506,0.506,0.295,0.109,0.103,0.005,0.027,2.135e-4,0,0,0,0,-2.292e-5,0.008,1.575,12.57,87.411,0.507,7.033,-52.434,249.671,982.69,0.02,0.347,2.619e5,0.987,NaN
19.266,3.208e4,1879.381,-6.117,1881.028,6.122,1163.17,0.872,1163.17,0.043,78.71,0.244,28.61,-80.596,0.995,0.01,-2.1e-5,-2.044e-4,0.006,820,0,0.037,1.784e-4,30.734,21.5,5.863,1.915,1.511e7,0,41.231,0.507,0.507,0.295,0.109,0.103,0.002,0.011,3.737e-4,0,0,0,0,-4.697e-8,0.007,1.575,12.57,87.42,0.028,6.992,-52.526,249.116,982.508,0.025,0.348,2.625e5,0.987,NaN
19.29,3.213e4,1874.482,-6.092,1876.125,6.095,1165.131,0.874,1165.131,0.043,78.52,0.195,28.61,-80.596,0.995,0.027,-2.092e-5,0.001,0.002,820,0,0.037,1.784e-4,30.741,21.5,5.867,1.91,1.505e7,0,41.011,0.508,0.508,0.296,0.109,0.103,0.005,0.028,3.587e-4,0,0,0,0,1.668e-6,0.007,1.575,12.57,87.363,-0.221,6.928,-52.618,248.556,982.323,0.025,0.348,2.632e5,0.985,NaN
19.317,3.218e4,1869.312,-6.06,1870.954,6.066,1167.205,0.877,1167.205,0.043,78.351,0.27,28.61,-80.596,0.995,0.022,-2.086e-5,-0.003,0.002,820,0,0.037,1.784e-4,30.759,21.5,5.878,1.905,1.498e7,0,40.779,0.509,0.509,0.297,0.109,0.104,0.004,0.022,3.785e-4,0,0,0,0,-1.337e-5,0.007,1.575,12.57,87.379,0.2,7.004,-52.716,247.964,982.128,0.026,0.349,2.64e5,0.985,NaN
19.357,3.225e4,1861.608,-6.023,1863.242,6.025,1170.304,0.881,1170.305,0.043,78.017,0.16,28.61,-80.596,0.995,0.073,-3.336e-5,-0.017,0.01,820,0,0.037,1.784e-4,30.761,21.5,5.88,1.898,1.488e7,0,40.436,0.51,0.51,0.297,0.109,0.104,0.013,0.077,1.284e-4,0,0,0,0,-3.171e-4,0.007,1.575,12.57,87.356,-0.164,7.273,-52.863,247.08,981.837,0.04,0.349,2.65e5,0.984,NaN
19.39,3.232e4,1855.179,-5.98,1856.809,5.988,1172.898,0.884,1172.899,0.043,77.776,0.315,28.61,-80.596,0.995,0.049,-2.214e-5,0.002,0.003,820,0,0.037,1.784e-4,30.793,21.5,5.9,1.892,1.48e7,0,40.149,0.511,0.511,0.298,0.109,0.104,0.009,0.052,2.77e-4,0,0,0,0,6.689e-6,0.007,1.575,12.57,87.372,0.178,7.639,-52.986,246.34,981.593,0.033,0.349,2.66e5,0.983,NaN
19.44,3.241e4,1845.606,-5.937,1847.229,5.938,1176.773,0.889,1176.773,0.043,77.421,0.116,28.61,-80.596,0.995,0.086,-2.832e-5,0.008,0.005,820,0,0.037,1.784e-4,30.81,21.5,5.911,1.883,1.468e7,0,39.725,0.513,0.513,0.299,0.109,0.105,0.015,0.091,-2.712e-4,0,0,0,0,7.517e-5,0.007,1.575,12.57,87.346,0.192,7.747,-53.169,245.234,981.229,0.05,0.35,2.673e5,0.989,NaN
19.49,3.25e4,1836.108,-5.899,1837.723,5.909,1180.632,0.895,1180.632,0.043,77.025,0.348,28.61,-80.596,0.995,0.293,-1.645e-4,-0.046,0.028,820,0,0.037,1.784e-4,30.76,21.5,5.879,1.874,1.456e7,0,39.319,0.515,0.515,0.3,0.109,0.105,0.053,0.316,-8.786e-5,0,0,0,0,-0.003,0.007,1.575,12.57,87.207,-1.373,7.73,-53.351,244.172,980.867,0.05,0.35,2.687e5,0.984,NaN
19.495,3.251e4,1835.185,-5.885,1836.801,5.885,1181.007,0.895,1181.007,0.043,77.025,0.074,28.61,-80.596,0.995,0.144,-5.061e-5,0.015,0.011,820,0,0.037,1.784e-4,30.822,21.5,5.919,1.873,1.455e7,0,39.272,0.515,0.515,0.301,0.109,0.105,0.026,0.153,-4.007e-4,0,0,0,0,2.824e-4,0.007,1.575,12.57,87.219,-0.894,7.728,-53.369,244.072,980.831,0.005,0.35,2.689e5,0.982,NaN
19.5,3.252e4,1834.129,-5.876,1835.745,5.877,1181.437,0.895,1181.437,0.043,77.019,0.069,28.61,-80.596,0.995,0.103,-5.053e-5,0.022,0.015,820,0,0.037,1.784e-4,30.842,21.5,5.932,1.872,1.454e7,0,39.225,0.515,0.515,0.301,0.109,0.106,0.019,0.109,1.022e-5,0,0,0,0,5.918e-4,0.007,1.575,12.57,87.252,-0.211,7.728,-53.389,243.957,980.791,0.006,0.351,2.69e5,0.98,NaN
19.508,3.253e4,1832.658,-5.863,1834.274,5.866,1182.037,0.895,1182.037,0.043,76.988,0.192,28.61,-80.596,0.995,0.047,-5.015e-5,0.006,0.031,820,0,0.037,1.784e-4,30.87,21.5,5.949,1.871,1.452e7,0,39.161,0.516,0.516,0.301,0.109,0.106,0.008,0.05,2.059e-4,0,0,0,0,4.219e-5,0.007,1.575,12.57,87.322,0.811,7.786,-53.417,243.797,980.735,0.008,0.351,2.693e5,0.982,NaN
19.52,3.255e4,1830.458,-5.843,1832.072,5.856,1182.935,0.896,1182.936,0.043,76.882,0.383,28.61,-80.596,0.995,0.112,-4.815e-5,-0.02,0.011,820,0,0.037,1.784e-4,30.851,21.5,5.937,1.869,1.449e7,0,39.068,0.516,0.516,0.301,0.109,0.106,0.02,0.121,2.334e-5,0,0,0,0,-4.597e-4,0.007,1.575,12.57,87.434,1.915,7.873,-53.46,243.557,980.651,0.012,0.351,2.696e5,0.983,NaN
19.526,3.257e4,1829.21,-5.833,1830.821,5.851,1183.446,0.896,1183.447,0.043,76.794,0.463,28.61,-80.596,0.995,0.156,-5.028e-5,-0.009,0.009,820,0,0.037,1.784e-4,30.838,21.5,5.929,1.867,1.448e7,0,39.015,0.516,0.516,0.301,0.109,0.106,0.028,0.167,5.765e-5,0,0,0,0,-1.066e-4,0.007,1.575,12.57,87.478,2.038,7.922,-53.484,243.42,980.603,0.007,0.352,2.698e5,0.983,NaN
19.531,3.258e4,1828.251,-5.827,1829.86,5.847,1183.839,0.897,1183.839,0.043,76.719,0.482,28.61,-80.596,0.995,0.164,-5.047e-5,0.001,0.009,820,0,0.037,1.784e-4,30.837,21.5,5.929,1.866,1.447e7,0,38.974,0.516,0.516,0.301,0.109,0.106,0.03,0.177,4.442e-4,0,0,0,0,1.48e-6,0.007,1.575,12.57,87.493,1.826,7.96,-53.502,243.316,980.566,0.005,0.352,2.699e5,0.983,NaN
19.536,3.259e4,1827.337,-5.822,1828.943,5.841,1184.213,0.898,1184.213,0.043,76.645,0.47,28.61,-80.596,0.995,0.153,-5.049e-5,0.011,0.009,820,0,0.037,1.784e-4,30.845,21.5,5.933,1.866,1.446e7,0,38.935,0.517,0.517,0.301,0.109,0.106,0.028,0.165,4.451e-4,0,0,0,0,1.455e-4,0.007,1.575,12.57,87.489,1.401,7.996,-53.52,243.216,980.531,0.005,0.352,2.701e5,0.982,NaN
19.542,3.259e4,1826.356,-5.818,1827.961,5.834,1184.614,0.899,1184.614,0.043,76.57,0.427,28.61,-80.596,0.995,0.124,-5.046e-5,0.02,0.011,820,0,0.037,1.784e-4,30.86,21.5,5.943,1.865,1.444e7,0,38.892,0.517,0.517,0.302,0.109,0.106,0.022,0.133,9.39e-5,0,0,0,0,4.615e-4,0.007,1.575,12.57,87.468,0.773,8.035,-53.539,243.109,980.493,0.005,0.353,2.702e5,0.98,NaN
19.548,3.261e4,1825.134,-5.815,1826.736,5.825,1185.114,0.9,1185.114,0.043,76.489,0.345,28.61,-80.596,0.995,0.072,-5.032e-5,0.023,0.02,820,0,0.037,1.784e-4,30.885,21.5,5.959,1.864,1.443e7,0,38.838,0.517,0.517,0.302,0.109,0.106,0.013,0.077,4.021e-4,0,0,0,0,6.129e-4,0.007,1.575,12.57,87.418,-0.106,8.084,-53.563,242.975,980.446,0.007,0.353,2.704e5,0.979,NaN
19.558,3.262e4,1823.3,-5.812,1824.901,5.816,1185.863,0.901,1185.863,0.044,76.405,0.215,28.61,-80.596,0.995,0.063,-4.929e-5,-0.021,0.022,820,0,0.037,1.784e-4,30.894,21.5,5.965,1.862,1.441e7,0,38.759,0.517,0.517,0.302,0.109,0.106,0.011,0.069,-1.18e-4,0,0,0,0,-5.273e-4,0.007,1.575,12.57,87.319,-1.216,8.131,-53.598,242.774,980.376,0.01,0.353,2.707e5,0.981,NaN
19.57,3.265e4,1821.049,-5.808,1822.649,5.809,1186.783,0.903,1186.783,0.044,76.365,0.136,28.61,-80.596,0.995,0.139,-4.787e-5,-0.012,0.009,820,0,0.037,1.784e-4,30.871,21.5,5.95,1.86,1.438e7,0,38.665,0.518,0.518,0.302,0.109,0.106,0.025,0.151,3.894e-4,0,0,0,0,-1.656e-4,0.007,1.575,12.57,87.218,-1.665,8.182,-53.642,242.528,980.289,0.012,0.354,2.711e5,0.982,NaN
19.575,3.266e4,1820.032,-5.804,1821.633,5.806,1187.199,0.903,1187.199,0.044,76.362,0.12,28.61,-80.596,0.995,0.158,-5.03e-5,-0.001,0.009,820,0,0.037,1.784e-4,30.867,21.5,5.947,1.859,1.437e7,0,38.622,0.518,0.518,0.302,0.109,0.106,0.029,0.172,-4.603e-4,0,0,0,0,-2.025e-6,0.007,1.575,12.57,87.199,-1.484,8.205,-53.661,242.417,980.25,0.005,0.354,2.712e5,0.981,NaN
19.58,3.267e4,1819.085,-5.799,1820.687,5.8,1187.586,0.903,1187.586,0.044,76.361,0.091,28.61,-80.596,0.995,0.15,-5.033e-5,0.009,0.009,820,0,0.037,1.784e-4,30.873,21.5,5.951,1.858,1.436e7,0,38.581,0.518,0.518,0.302,0.109,0.106,0.027,0.163,2.021e-4,0,0,0,0,9.145e-5,0.007,1.575,12.57,87.199,-1.125,8.226,-53.679,242.314,980.214,0.005,0.355,2.714e5,0.98,NaN
19.586,3.268e4,1818.083,-5.792,1819.686,5.792,1187.996,0.904,1187.997,0.044,76.357,0.064,28.61,-80.596,0.995,0.122,-5.032e-5,0.017,0.011,820,0,0.037,1.784e-4,30.888,21.5,5.961,1.857,1.434e7,0,38.537,0.518,0.518,0.303,0.109,0.106,0.022,0.132,-1.748e-4,0,0,0,0,3.652e-4,0.007,1.575,12.57,87.218,-0.591,8.249,-53.699,242.204,980.175,0.005,0.355,2.715e5,0.978,NaN
19.593,3.269e4,1816.845,-5.781,1818.448,5.783,1188.504,0.904,1188.504,0.044,76.34,0.118,28.61,-80.596,0.995,0.071,-5.017e-5,0.021,0.018,820,0,0.037,1.784e-4,30.912,21.5,5.976,1.856,1.433e7,0,38.483,0.518,0.518,0.303,0.109,0.106,0.013,0.076,-4.015e-4,0,0,0,0,5.301e-4,0.007,1.575,12.57,87.263,0.194,8.277,-53.723,242.069,980.128,0.007,0.355,2.717e5,0.978,NaN
19.602,3.271e4,1814.993,-5.765,1816.595,5.771,1189.265,0.904,1189.265,0.044,76.279,0.278,28.61,-80.596,0.995,0.06,-4.913e-5,-0.019,0.02,820,0,0.037,1.784e-4,30.923,21.5,5.983,1.854,1.431e7,0,38.404,0.519,0.519,0.303,0.109,0.107,0.011,0.066,-2.977e-4,0,0,0,0,-4.581e-4,0.007,1.575,12.57,87.355,1.307,8.313,-53.759,241.866,980.056,0.01,0.356,2.72e5,0.98,NaN
19.615,3.273e4,1812.662,-5.746,1814.26,5.762,1190.224,0.905,1190.225,0.044,76.137,0.421,28.61,-80.596,0.995,0.133,-4.758e-5,-0.01,0.008,820,0,0.037,1.784e-4,30.901,21.5,5.969,1.852,1.428e7,0,38.306,0.519,0.519,0.303,0.109,0.107,0.024,0.145,1.524e-4,0,0,0,0,-1.16e-4,0.007,1.575,12.57,87.449,1.871,8.338,-53.804,241.61,979.966,0.013,0.356,2.724e5,0.98,NaN
19.621,3.274e4,1811.617,-5.739,1813.213,5.757,1190.655,0.906,1190.655,0.044,76.058,0.456,28.61,-80.596,0.995,0.151,-5.013e-5,6.41e-4,0.008,820,0,0.037,1.784e-4,30.897,21.5,5.966,1.851,1.426e7,0,38.262,0.519,0.519,0.303,0.109,0.107,0.028,0.165,-9.205e-6,0,0,0,0,4.969e-7,0.007,1.575,12.57,87.466,1.672,8.349,-53.824,241.495,979.926,0.006,0.356,2.725e5,0.98,NaN
19.626,3.275e4,1810.635,-5.734,1812.228,5.751,1191.059,0.907,1191.06,0.044,75.983,0.442,28.61,-80.596,0.995,0.139,-5.016e-5,0.01,0.009,820,0,0.037,1.784e-4,30.905,21.5,5.971,1.85,1.425e7,0,38.22,0.52,0.52,0.303,0.109,0.107,0.026,0.152,-1.72e-4,0,0,0,0,1.333e-4,0.007,1.575,12.57,87.462,1.245,8.36,-53.843,241.387,979.888,0.005,0.357,2.727e5,0.978,NaN
19.632,3.276e4,1809.568,-5.73,1811.159,5.744,1191.499,0.907,1191.499,0.044,75.905,0.397,28.61,-80.596,0.995,0.108,-5.011e-5,0.019,0.011,820,0,0.037,1.784e-4,30.921,21.5,5.982,1.849,1.424e7,0,38.173,0.52,0.52,0.304,0.109,0.107,0.02,0.117,-9.459e-6,0,0,0,0,4.26e-4,0.007,1.575,12.57,87.439,0.6,8.371,-53.864,241.27,979.847,0.006,0.357,2.728e5,0.976,NaN
19.639,3.277e4,1808.18,-5.726,1809.769,5.735,1192.07,0.909,1192.07,0.044,75.819,0.308,28.61,-80.596,0.995,0.053,-4.989e-5,0.017,0.022,820,0,0.037,1.784e-4,30.948,21.5,5.999,1.847,1.422e7,0,38.113,0.52,0.52,0.304,0.109,0.107,0.01,0.058,-2.23e-4,0,0,0,0,3.61e-4,0.007,1.575,12.57,87.383,-0.32,8.386,-53.891,241.117,979.793,0.008,0.357,2.731e5,0.977,NaN
19.651,3.279e4,1806.099,-5.723,1807.687,5.726,1192.926,0.91,1192.926,0.044,75.738,0.181,28.61,-80.596,0.995,0.08,-4.848e-5,-0.02,0.014,820,0,0.037,1.784e-4,30.943,21.5,5.996,1.845,1.42e7,0,38.024,0.52,0.52,0.304,0.109,0.107,0.015,0.089,-4.226e-4,0,0,0,0,-4.963e-4,0.007,1.575,12.57,87.279,-1.338,8.407,-53.931,240.888,979.713,0.011,0.358,2.734e5,0.978,NaN
19.66,3.281e4,1804.37,-5.719,1805.958,5.72,1193.637,0.911,1193.638,0.044,75.711,0.129,28.61,-80.596,0.995,0.135,-4.927e-5,-0.01,0.008,820,0,0.037,1.784e-4,30.927,21.5,5.985,1.844,1.418e7,0,37.952,0.521,0.521,0.304,0.109,0.107,0.025,0.149,-1.412e-4,0,0,0,0,-1.153e-4,0.007,1.575,12.57,87.215,-1.523,8.4,-53.965,240.698,979.646,0.009,0.358,2.737e5,0.979,NaN
19.666,3.282e4,1803.295,-5.715,1804.883,5.716,1194.08,0.912,1194.08,0.044,75.706,0.107,28.61,-80.596,0.995,0.146,-5.003e-5,9.561e-4,0.008,820,0,0.037,1.784e-4,30.926,21.5,5.985,1.843,1.416e7,0,37.907,0.521,0.521,0.304,0.109,0.107,0.027,0.161,2.722e-4,0,0,0,0,1.116e-6,0.007,1.575,12.57,87.199,-1.307,8.396,-53.986,240.58,979.604,0.006,0.358,2.738e5,0.978,NaN
19.671,3.283e4,1802.275,-5.709,1803.864,5.709,1194.5,0.912,1194.5,0.044,75.701,0.079,28.61,-80.596,0.995,0.133,-5.005e-5,0.011,0.009,820,0,0.037,1.784e-4,30.935,21.5,5.99,1.842,1.415e7,0,37.863,0.521,0.521,0.304,0.109,0.107,0.024,0.147,3.833e-4,0,0,0,0,1.4e-4,0.007,1.575,12.57,87.204,-0.904,8.392,-54.006,240.468,979.565,0.006,0.359,2.74e5,0.976,NaN
19.678,3.284e4,1801.15,-5.7,1802.739,5.701,1194.964,0.912,1194.965,0.044,75.692,0.078,28.61,-80.596,0.995,0.098,-4.998e-5,0.019,0.012,820,0,0.037,1.784e-4,30.952,21.5,6.001,1.841,1.414e7,0,37.814,0.521,0.521,0.305,0.109,0.107,0.018,0.108,-2.178e-4,0,0,0,0,4.198e-4,0.007,1.575,12.57,87.23,-0.299,8.387,-54.028,240.344,979.521,0.006,0.359,2.742e5,0.974,NaN
19.686,3.286e4,1799.629,-5.687,1801.219,5.69,1195.592,0.913,1195.593,0.044,75.659,0.177,28.61,-80.596,0.995,0.043,-4.96e-5,0.01,0.025,820,0,0.037,1.784e-4,30.979,21.5,6.018,1.839,1.412e7,0,37.749,0.522,0.522,0.305,0.109,0.107,0.008,0.048,-4.242e-4,0,0,0,0,1.326e-4,0.007,1.575,12.57,87.293,0.618,8.381,-54.057,240.176,979.463,0.008,0.359,2.744e5,0.976,NaN
19.698,3.288e4,1797.355,-5.668,1798.942,5.679,1196.534,0.913,1196.534,0.044,75.555,0.346,28.61,-80.596,0.995,0.094,-4.782e-5,-0.017,0.01,820,0,0.037,1.784e-4,30.966,21.5,6.01,1.837,1.409e7,0,37.653,0.522,0.522,0.305,0.109,0.108,0.017,0.104,-4.845e-4,0,0,0,0,-3.609e-4,0.007,1.575,12.57,87.398,1.619,8.372,-54.102,239.925,979.374,0.012,0.36,2.748e5,0.977,NaN
19.706,3.289e4,1795.901,-5.658,1797.485,5.673,1197.136,0.914,1197.137,0.044,75.459,0.416,28.61,-80.596,0.995,0.133,-4.961e-5,-0.007,0.008,820,0,0.037,1.784e-4,30.955,21.5,6.003,1.836,1.407e7,0,37.592,0.522,0.522,0.305,0.109,0.108,0.025,0.147,2.659e-4,0,0,0,0,-5.856e-5,0.007,1.575,12.57,87.443,1.699,8.287,-54.13,239.765,979.318,0.008,0.36,2.75e5,0.977,NaN
19.712,3.29e4,1794.798,-5.651,1796.38,5.667,1197.594,0.915,1197.594,0.044,75.379,0.424,28.61,-80.596,0.995,0.134,-4.99e-5,0.003,0.008,820,0,0.037,1.784e-4,30.958,21.5,6.005,1.835,1.406e7,0,37.545,0.522,0.523,0.305,0.11,0.108,0.025,0.149,-4.325e-4,0,0,0,0,1.495e-5,0.007,1.575,12.57,87.454,1.411,8.207,-54.152,239.643,979.275,0.006,0.36,2.752e5,0.976,NaN
19.718,3.291e4,1793.694,-5.646,1795.274,5.66,1198.051,0.916,1198.052,0.044,75.299,0.396,28.61,-80.596,0.995,0.113,-4.99e-5,0.013,0.009,820,0,0.037,1.784e-4,30.97,21.5,6.013,1.834,1.405e7,0,37.497,0.523,0.523,0.305,0.11,0.108,0.021,0.125,2.972e-4,0,0,0,0,1.995e-4,0.007,1.575,12.57,87.444,0.876,8.126,-54.173,239.52,979.232,0.006,0.361,2.753e5,0.974,NaN
19.726,3.293e4,1792.381,-5.642,1793.958,5.651,1198.595,0.917,1198.596,0.044,75.215,0.328,28.61,-80.596,0.995,0.067,-4.976e-5,0.018,0.014,820,0,0.037,1.784e-4,30.993,21.5,6.027,1.832,1.403e7,0,37.441,0.523,0.523,0.306,0.11,0.108,0.012,0.074,-3.192e-4,0,0,0,0,3.895e-4,0.007,1.575,12.57,87.408,0.075,8.031,-54.199,239.375,979.181,0.007,0.361,2.756e5,0.973,NaN
19.737,3.295e4,1790.413,-5.637,1791.989,5.641,1199.411,0.918,1199.411,0.044,75.124,0.21,28.61,-80.596,0.995,0.051,-4.878e-5,-0.017,0.016,820,0,0.037,1.784e-4,31.005,21.5,6.035,1.831,1.401e7,0,37.357,0.523,0.523,0.306,0.11,0.108,0.009,0.057,1.614e-4,0,0,0,0,-3.371e-4,0.007,1.575,12.57,87.325,-0.997,7.887,-54.237,239.157,979.105,0.011,0.361,2.759e5,0.974,NaN
19.751,3.297e4,1787.722,-5.629,1789.297,5.631,1200.525,0.92,1200.526,0.044,75.071,0.121,28.61,-80.596,0.995,0.114,-4.651e-5,-0.004,0.006,820,0,0.037,1.784e-4,30.989,21.5,6.025,1.828,1.397e7,0,37.244,0.524,0.524,0.306,0.11,0.108,0.021,0.128,-3.228e-4,0,0,0,0,-2.236e-5,0.007,1.575,12.57,87.24,-1.378,7.711,-54.29,238.86,979,0.015,0.362,2.763e5,0.975,NaN
19.758,3.299e4,1786.568,-5.625,1788.145,5.625,1201.004,0.921,1201.004,0.044,75.061,0.097,28.61,-80.596,0.995,0.125,-4.964e-5,0.006,0.007,820,0,0.037,1.784e-4,30.988,21.5,6.024,1.827,1.396e7,0,37.195,0.524,0.524,0.306,0.11,0.108,0.023,0.14,3.536e-4,0,0,0,0,3.891e-5,0.007,1.575,12.57,87.234,-1.093,7.719,-54.313,238.732,978.955,0.006,0.362,2.765e5,0.973,NaN
19.764,3.3e4,1785.385,-5.617,1786.962,5.617,1201.495,0.921,1201.495,0.044,75.049,0.088,28.61,-80.596,0.995,0.099,-4.962e-5,0.015,0.008,820,0,0.037,1.784e-4,31.002,21.5,6.033,1.826,1.395e7,0,37.145,0.524,0.524,0.306,0.11,0.108,0.018,0.11,-1.378e-4,0,0,0,0,2.629e-4,0.007,1.575,12.57,87.251,-0.579,7.727,-54.336,238.601,978.909,0.007,0.363,2.767e5,0.971,NaN
19.773,3.301e4,1783.878,-5.605,1785.455,5.607,1202.121,0.921,1202.121,0.044,75.019,0.152,28.61,-80.596,0.995,0.046,-4.938e-5,0.016,0.017,820,0,0.037,1.784e-4,31.028,21.5,6.05,1.824,1.393e7,0,37.08,0.525,0.525,0.307,0.11,0.108,0.009,0.052,-4.838e-5,0,0,0,0,3.228e-4,0.007,1.575,12.57,87.299,0.254,7.738,-54.365,238.434,978.85,0.008,0.363,2.769e5,0.972,NaN
19.785,3.303e4,1781.623,-5.587,1783.198,5.595,1203.06,0.922,1203.061,0.044,74.929,0.301,28.61,-80.596,0.995,0.071,-4.817e-5,-0.017,0.01,820,0,0.037,1.784e-4,31.025,21.5,6.048,1.822,1.39e7,0,36.985,0.525,0.525,0.307,0.11,0.108,0.013,0.08,-9.675e-5,0,0,0,0,-3.516e-4,0.007,1.575,12.57,87.392,1.34,7.754,-54.409,238.184,978.762,0.013,0.363,2.773e5,0.973,NaN
19.796,3.305e4,1779.7,-5.573,1781.272,5.587,1203.862,0.923,1203.863,0.044,74.81,0.385,28.61,-80.596,0.995,0.118,-4.878e-5,-0.005,0.006,820,0,0.037,1.784e-4,31.012,21.5,6.04,1.82,1.388e7,0,36.905,0.525,0.525,0.307,0.11,0.109,0.022,0.133,-8.311e-5,0,0,0,0,-3.358e-5,0.007,1.575,12.57,87.445,1.574,7.767,-54.447,237.97,978.687,0.011,0.364,2.776e5,0.973,NaN
19.803,3.307e4,1778.49,-5.566,1780.059,5.58,1204.367,0.924,1204.368,0.044,74.727,0.392,28.61,-80.596,0.995,0.119,-4.95e-5,0.005,0.006,820,0,0.037,1.784e-4,31.016,21.5,6.042,1.819,1.386e7,0,36.854,0.526,0.526,0.307,0.11,0.109,0.022,0.134,-3.21e-4,0,0,0,0,3.671e-5,0.007,1.575,12.57,87.452,1.286,7.736,-54.471,237.835,978.64,0.007,0.364,2.778e5,0.971,NaN
